956	39176
957	29591
958	38847
959	38159
960	32856
961	31608
962	38931
963	37675
964	35215
965	38696
966	37926
967	38101
968	37946
969	37632
970	37757
971	30310
972	38576
973	36651
974	39077
975	37770
976	33353
977	34010
978	29756
979	38402
980	38408
981	35627
982	38460
983	38430
984	29691
985	29838
986	37734
987	33537
988	38415
989	37732
990	38199
991	37968
992	29886
993	38317
994	37143
995	38396
996	38721
997	30525
998	37950
999	38621
1000	38694
998	39087
999	38540
1000	38537
